Model: ,Oscilloscope DSO-X 3102A
Serial Number:,MY52490212
Address: ,USBInstrument2
Date: ,2026-02-11 13:49:32

Analog Sample Count:,989,

Setup Text Information:,
ANALOG,,,,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,Ch 2,,,,,,,,,,,,
Scale,3.1 V/,,Scale,24 mV/,,Sweep Mode,Auto,,Mode,MAIN,,Mode,NORM,,
Pos,-4.06875 V,,Pos,73.2 mV,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Coup,DC,,Noise Rej,Off,,Main Scale,15.2 ms/,,Vectors,On,,
BW,Off,,BW,Off,,HF Rej,Off,,Main Delay,55 ms,,Persistence,Off,,
Inv,Off,,Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Imp,50 Ohm,,Mode,EDGE,,,,,,,,
Probe,1 : 1,,Probe,1 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Skew,0 s,,Slope,POS,,,,,,,,
,,,,,,Level,4.1075 V,,,,,,,,

Analog Channels,,,,,
Sample Number,Time (s),1 (VOLT),2 (VOLT),,
28,-0.0167527784,-0.080810546875,0.0172402072930709,,
29,-0.0165991776,0.043812558054924,0.0172402072930709,,
30,-0.0164455768,0.043812558054924,0.0172402072930709,,
31,-0.016291976,-0.080810546875,0.016275383241009,,
32,-0.0161383752,-0.205433651804924,0.016275383241009,,
33,-0.0159847744,-0.080810546875,0.016275383241009,,
34,-0.0158311736,-0.080810546875,0.0182050313451327,,
35,-0.0156775728,0.043812558054924,0.016275383241009,,
36,-0.015523972,0.043812558054924,0.0172402072930709,,
37,-0.0153703712,-0.080810546875,0.0172402072930709,,
38,-0.0152167704,0.043812558054924,0.0172402072930709,,
39,-0.0150631696,0.043812558054924,0.0172402072930709,,
40,-0.0149095688,-0.080810546875,0.0172402072930709,,
41,-0.014755968,-0.080810546875,0.016275383241009,,
42,-0.0146023672,-0.080810546875,0.0172402072930709,,
43,-0.0144487664,-0.080810546875,0.0172402072930709,,
44,-0.0142951656,-0.080810546875,0.0172402072930709,,
45,-0.0141415648,0.043812558054924,0.0172402072930709,,
46,-0.013987964,-0.080810546875,0.0172402072930709,,
47,-0.0138343632,-0.080810546875,0.0182050313451327,,
48,-0.0136807624,0.043812558054924,0.0172402072930709,,
49,-0.0135271616,0.043812558054924,0.0182050313451327,,
50,-0.0133735608,-0.080810546875,0.0182050313451327,,
51,-0.01321996,-0.205433651804924,0.0182050313451327,,
52,-0.0130663592,0.043812558054924,0.016275383241009,,
53,-0.0129127584,-0.080810546875,0.0182050313451327,,
54,-0.0127591576,0.043812558054924,0.0172402072930709,,
55,-0.0126055568,-0.080810546875,0.016275383241009,,
56,-0.012451956,0.043812558054924,0.0172402072930709,,
57,-0.0122983552,0.043812558054924,0.0182050313451327,,
58,-0.0121447544,0.043812558054924,0.016275383241009,,
59,-0.0119911536,0.043812558054924,0.0172402072930709,,
60,-0.0118375528,-0.080810546875,0.0182050313451327,,
61,-0.011683952,0.043812558054924,0.0172402072930709,,
62,-0.0115303512,-0.080810546875,0.0153105591889471,,
63,-0.0113767504,-0.080810546875,0.0182050313451327,,
64,-0.0112231496,0.043812558054924,0.016275383241009,,
65,-0.0110695488,-0.080810546875,0.016275383241009,,
66,-0.010915948,-0.205433651804924,0.0172402072930709,,
67,-0.0107623472,0.043812558054924,0.0172402072930709,,
68,-0.0106087464,-0.080810546875,0.0172402072930709,,
69,-0.0104551456,0.043812558054924,0.0153105591889471,,
70,-0.0103015448,-0.080810546875,0.016275383241009,,
71,-0.010147944,-0.205433651804924,0.0182050313451327,,
72,-0.0099943432,-0.080810546875,0.0172402072930709,,
73,-0.0098407424,-0.080810546875,0.016275383241009,,
74,-0.0096871416,0.043812558054924,0.016275383241009,,
75,-0.0095335408,0.043812558054924,0.0172402072930709,,
76,-0.00937994,0.043812558054924,0.016275383241009,,
77,-0.0092263392,0.043812558054924,0.016275383241009,,
78,-0.0090727384,-0.080810546875,0.0172402072930709,,
79,-0.0089191376,-0.080810546875,0.0153105591889471,,
80,-0.0087655368,-0.080810546875,0.0172402072930709,,
81,-0.008611936,0.043812558054924,0.0172402072930709,,
82,-0.0084583352,0.043812558054924,0.0172402072930709,,
83,-0.0083047344,-0.080810546875,0.0182050313451327,,
84,-0.0081511336,-0.080810546875,0.016275383241009,,
85,-0.0079975328,0.043812558054924,0.016275383241009,,
86,-0.007843932,-0.080810546875,0.0172402072930709,,
87,-0.0076903312,-0.080810546875,0.0172402072930709,,
88,-0.0075367304,0.168435662984848,0.0172402072930709,,
89,-0.0073831296,-0.080810546875,0.0172402072930709,,
90,-0.0072295288,0.043812558054924,0.0172402072930709,,
91,-0.007075928,0.043812558054924,0.0153105591889471,,
92,-0.0069223272,0.043812558054924,0.0172402072930709,,
93,-0.0067687264,0.043812558054924,0.0172402072930709,,
94,-0.0066151256,-0.080810546875,0.016275383241009,,
95,-0.0064615248,-0.080810546875,0.016275383241009,,
96,-0.006307924,0.043812558054924,0.016275383241009,,
97,-0.0061543232,0.043812558054924,0.0172402072930709,,
98,-0.0060007224,0.043812558054924,0.016275383241009,,
99,-0.0058471216,-0.080810546875,0.016275383241009,,
100,-0.0056935208,0.043812558054924,0.0172402072930709,,
101,-0.00553992,-0.080810546875,0.0172402072930709,,
102,-0.0053863192,-0.080810546875,0.0172402072930709,,
103,-0.0052327184,-0.080810546875,0.0153105591889471,,
104,-0.0050791176,0.043812558054924,0.016275383241009,,
105,-0.0049255168,0.043812558054924,0.0153105591889471,,
106,-0.004771916,0.043812558054924,0.016275383241009,,
107,-0.0046183152,-0.080810546875,0.016275383241009,,
108,-0.0044647144,0.168435662984848,0.016275383241009,,
109,-0.0043111136,0.043812558054924,0.016275383241009,,
110,-0.0041575128,-0.080810546875,0.016275383241009,,
111,-0.004003912,0.043812558054924,0.0172402072930709,,
112,-0.0038503112,0.043812558054924,0.0172402072930709,,
113,-0.0036967104,0.043812558054924,0.0172402072930709,,
114,-0.0035431096,0.043812558054924,0.0172402072930709,,
115,-0.0033895088,-0.080810546875,0.0153105591889471,,
116,-0.003235908,0.043812558054924,0.016275383241009,,
117,-0.0030823072,-0.205433651804924,0.0172402072930709,,
118,-0.0029287064,-0.205433651804924,0.016275383241009,,
119,-0.0027751056,-0.080810546875,0.016275383241009,,
120,-0.0026215048,-0.080810546875,0.0172402072930709,,
121,-0.002467904,-0.080810546875,0.016275383241009,,
122,-0.0023143032,-0.080810546875,0.016275383241009,,
123,-0.0021607024,0.043812558054924,0.0153105591889471,,
124,-0.0020071016,-0.080810546875,0.016275383241009,,
125,-0.0018535008,-0.080810546875,0.016275383241009,,
126,-0.0016999,-0.080810546875,0.0182050313451327,,
127,-0.0015462992,0.043812558054924,0.0172402072930709,,
128,-0.0013926984,0.043812558054924,0.016275383241009,,
129,-0.0012390976,-0.080810546875,0.0172402072930709,,
130,-0.0010854968,-0.080810546875,0.0172402072930709,,
131,-0.000931895999999998,-0.080810546875,0.0172402072930709,,
132,-0.000778295199999997,-0.080810546875,0.0172402072930709,,
133,-0.0006246944,-0.080810546875,0.0172402072930709,,
134,-0.0004710936,-0.080810546875,0.016275383241009,,
135,-0.000317492799999999,0.043812558054924,0.016275383241009,,
136,-0.000163891999999999,-0.080810546875,0.0182050313451327,,
137,-1.02911999999983E-05,0.043812558054924,0.0153105591889471,,
138,0.000143309600000002,5.02873675525188,0.0182050313451327,,
139,0.000296910399999999,5.02873675525188,0.0182050313451327,,
140,0.0004505112,4.90411365032196,0.0191698553971946,,
141,0.000604112,5.02873675525188,0.0191698553971946,,
142,0.000757712800000001,5.02873675525188,0.0210995035013184,,
143,0.000911313600000001,5.15335986018181,0.0191698553971946,,
144,0.0010649144,5.02873675525188,0.0201346794492565,,
145,0.0012185152,4.90411365032196,0.0220643275533803,,
146,0.001372116,4.90411365032196,0.0210995035013184,,
147,0.0015257168,5.02873675525188,0.0230291516054422,,
148,0.0016793176,5.02873675525188,0.0239939756575041,,
149,0.0018329184,5.02873675525188,0.0249587997095659,,
150,0.0019865192,4.90411365032196,0.0268884478136897,,
151,0.00214012,5.02873675525188,0.0249587997095659,,
152,0.0022937208,4.90411365032196,0.0249587997095659,,
153,0.0024473216,4.90411365032196,0.0259236237616278,,
154,0.0026009224,4.77949054539204,0.0268884478136897,,
155,0.0027545232,4.90411365032196,0.0288180959178135,,
156,0.002908124,5.02873675525188,0.0278532718657516,,
157,0.0030617248,4.90411365032196,0.0268884478136897,,
158,0.0032153256,5.02873675525188,0.0288180959178135,,
159,0.0033689264,4.90411365032196,0.0278532718657516,,
160,0.0035225272,5.02873675525188,0.0288180959178135,,
161,0.003676128,4.90411365032196,0.0317125680739991,,
162,0.0038297288,5.02873675525188,0.0317125680739991,,
163,0.0039833296,4.90411365032196,0.0317125680739991,,
164,0.0041369304,5.02873675525188,0.0317125680739991,,
165,0.0042905312,4.90411365032196,0.032677392126061,,
166,0.004444132,5.02873675525188,0.0336422161781229,,
167,0.0045977328,5.02873675525188,0.0336422161781229,,
168,0.0047513336,4.77949054539204,0.0317125680739991,,
169,0.0049049344,5.15335986018181,0.0346070402301848,,
170,0.0050585352,5.02873675525188,0.0346070402301848,,
171,0.005212136,5.02873675525188,0.0355718642822467,,
172,0.0053657368,4.90411365032196,0.0355718642822467,,
173,0.0055193376,5.02873675525188,0.0365366883343086,,
174,0.0056729384,4.90411365032196,0.0365366883343086,,
175,0.0058265392,4.90411365032196,0.0365366883343086,,
176,0.00598014,5.02873675525188,0.0375015123863705,,
177,0.0061337408,5.02873675525188,0.0365366883343086,,
178,0.0062873416,5.02873675525188,0.0384663364384323,,
179,0.0064409424,4.90411365032196,0.0375015123863705,,
180,0.0065945432,4.77949054539204,0.0365366883343086,,
181,0.006748144,5.02873675525188,0.0394311604904942,,
182,0.0069017448,5.15335986018181,0.0375015123863705,,
183,0.0070553456,5.02873675525188,0.0384663364384323,,
184,0.0072089464,4.77949054539204,0.0375015123863705,,
185,0.0073625472,4.90411365032196,0.0384663364384323,,
186,0.007516148,5.02873675525188,0.0394311604904942,,
187,0.0076697488,5.02873675525188,0.041360808594618,,
188,0.0078233496,5.15335986018181,0.0394311604904942,,
189,0.0079769504,5.02873675525188,0.0394311604904942,,
190,0.0081305512,4.77949054539204,0.041360808594618,,
191,0.008284152,4.90411365032196,0.0403959845425561,,
192,0.0084377528,4.90411365032196,0.0403959845425561,,
193,0.0085913536,5.02873675525188,0.041360808594618,,
194,0.0087449544,4.90411365032196,0.041360808594618,,
195,0.0088985552,5.02873675525188,0.041360808594618,,
196,0.009052156,4.90411365032196,0.0423256326466799,,
197,0.0092057568,5.15335986018181,0.0432904566987418,,
198,0.0093593576,5.02873675525188,0.0423256326466799,,
199,0.0095129584,5.02873675525188,0.0442552807508036,,
200,0.0096665592,5.02873675525188,0.0432904566987418,,
201,0.00982016,4.90411365032196,0.0442552807508036,,
202,0.0099737608,5.02873675525188,0.0442552807508036,,
203,0.0101273616,4.90411365032196,0.0442552807508036,,
204,0.0102809624,4.90411365032196,0.0442552807508036,,
205,0.0104345632,4.90411365032196,0.0442552807508036,,
206,0.010588164,5.02873675525188,0.0432904566987418,,
207,0.0107417648,5.02873675525188,0.0452201048028655,,
208,0.0108953656,4.90411365032196,0.0461849288549274,,
209,0.0110489664,5.02873675525188,0.0452201048028655,,
210,0.0112025672,5.02873675525188,0.0442552807508036,,
211,0.011356168,4.90411365032196,0.0452201048028655,,
212,0.0115097688,5.15335986018181,0.0461849288549274,,
213,0.0116633696,5.02873675525188,0.0461849288549274,,
214,0.0118169704,4.90411365032196,0.0452201048028655,,
215,0.0119705712,5.02873675525188,0.0461849288549274,,
216,0.012124172,4.90411365032196,0.0461849288549274,,
217,0.0122777728,5.02873675525188,0.0452201048028655,,
218,0.0124313736,5.02873675525188,0.0471497529069893,,
219,0.0125849744,5.02873675525188,0.0471497529069893,,
220,0.0127385752,5.02873675525188,0.0461849288549274,,
221,0.012892176,5.02873675525188,0.0452201048028655,,
222,0.0130457768,5.02873675525188,0.0471497529069893,,
223,0.0131993776,4.90411365032196,0.0481145769590512,,
224,0.0133529784,5.15335986018181,0.0471497529069893,,
225,0.0135065792,5.02873675525188,0.0471497529069893,,
226,0.01366018,4.90411365032196,0.0471497529069893,,
227,0.0138137808,4.90411365032196,0.0481145769590512,,
228,0.0139673816,5.02873675525188,0.0481145769590512,,
229,0.0141209824,5.02873675525188,0.0481145769590512,,
230,0.0142745832,5.02873675525188,0.0481145769590512,,
231,0.014428184,5.02873675525188,0.0490794010111131,,
232,0.0145817848,5.02873675525188,0.0490794010111131,,
233,0.0147353856,5.02873675525188,0.050044225063175,,
234,0.0148889864,5.02873675525188,0.0471497529069893,,
235,0.0150425872,5.02873675525188,0.0490794010111131,,
236,0.015196188,5.02873675525188,0.0490794010111131,,
237,0.0153497888,5.02873675525188,0.0490794010111131,,
238,0.0155033896,5.02873675525188,0.050044225063175,,
239,0.0156569904,5.02873675525188,0.0490794010111131,,
240,0.0158105912,5.02873675525188,0.0481145769590512,,
241,0.015964192,4.90411365032196,0.0490794010111131,,
242,0.0161177928,4.90411365032196,0.0510090491152368,,
243,0.0162713936,5.02873675525188,0.050044225063175,,
244,0.0164249944,4.90411365032196,0.050044225063175,,
245,0.0165785952,4.90411365032196,0.050044225063175,,
246,0.016732196,5.02873675525188,0.050044225063175,,
247,0.0168857968,5.02873675525188,0.0490794010111131,,
248,0.0170393976,4.90411365032196,0.0510090491152368,,
249,0.0171929984,4.90411365032196,0.0510090491152368,,
250,0.0173465992,4.90411365032196,0.050044225063175,,
251,0.0175002,5.02873675525188,0.050044225063175,,
252,0.0176538008,5.02873675525188,0.050044225063175,,
253,0.0178074016,4.90411365032196,0.0510090491152368,,
254,0.0179610024,4.90411365032196,0.050044225063175,,
255,0.0181146032,4.90411365032196,0.0510090491152368,,
256,0.018268204,5.02873675525188,0.0529386972193606,,
257,0.0184218048,4.90411365032196,0.0490794010111131,,
258,0.0185754056,4.90411365032196,0.0519738731672987,,
259,0.0187290064,4.90411365032196,0.0519738731672987,,
260,0.0188826072,4.90411365032196,0.0510090491152368,,
261,0.019036208,5.02873675525188,0.0519738731672987,,
262,0.0191898088,4.90411365032196,0.0510090491152368,,
263,0.0193434096,5.02873675525188,0.0519738731672987,,
264,0.0194970104,5.02873675525188,0.0519738731672987,,
265,0.0196506112,5.02873675525188,0.0519738731672987,,
266,0.019804212,4.77949054539204,0.0519738731672987,,
267,0.0199578128,5.02873675525188,0.0519738731672987,,
268,0.0201114136,5.02873675525188,0.0519738731672987,,
269,0.0202650144,5.15335986018181,0.0519738731672987,,
270,0.0204186152,5.02873675525188,0.0539035212714225,,
271,0.020572216,4.77949054539204,0.0510090491152368,,
272,0.0207258168,4.90411365032196,0.0539035212714225,,
273,0.0208794176,5.02873675525188,0.0519738731672987,,
274,0.0210330184,4.90411365032196,0.0529386972193606,,
275,0.0211866192,5.02873675525188,0.0529386972193606,,
276,0.02134022,5.02873675525188,0.0539035212714225,,
277,0.0214938208,5.02873675525188,0.0529386972193606,,
278,0.0216474216,4.90411365032196,0.0519738731672987,,
279,0.0218010224,4.90411365032196,0.0539035212714225,,
280,0.0219546232,4.90411365032196,0.0539035212714225,,
281,0.022108224,5.02873675525188,0.0519738731672987,,
282,0.0222618248,4.90411365032196,0.0539035212714225,,
283,0.0224154256,5.02873675525188,0.0529386972193606,,
284,0.0225690264,4.90411365032196,0.0519738731672987,,
285,0.0227226272,4.90411365032196,0.0539035212714225,,
286,0.022876228,5.02873675525188,0.0529386972193606,,
287,0.0230298288,5.02873675525188,0.0529386972193606,,
288,0.0231834296,5.02873675525188,0.0519738731672987,,
289,0.0233370304,4.90411365032196,0.0529386972193606,,
290,0.0234906312,4.90411365032196,0.0529386972193606,,
291,0.023644232,5.02873675525188,0.0539035212714225,,
292,0.0237978328,5.02873675525188,0.0539035212714225,,
293,0.0239514336,4.90411365032196,0.0539035212714225,,
294,0.0241050344,5.15335986018181,0.0539035212714225,,
295,0.0242586352,4.90411365032196,0.0539035212714225,,
296,0.024412236,5.02873675525188,0.0539035212714225,,
297,0.0245658368,4.90411365032196,0.0548683453234844,,
298,0.0247194376,4.90411365032196,0.0548683453234844,,
299,0.0248730384,5.02873675525188,0.0539035212714225,,
300,0.0250266392,4.90411365032196,0.0539035212714225,,
301,0.02518024,5.02873675525188,0.0548683453234844,,
302,0.0253338408,5.02873675525188,0.0539035212714225,,
303,0.0254874416,5.02873675525188,0.0539035212714225,,
304,0.0256410424,5.02873675525188,0.0539035212714225,,
305,0.0257946432,4.90411365032196,0.0529386972193606,,
306,0.025948244,4.90411365032196,0.0539035212714225,,
307,0.0261018448,4.90411365032196,0.0548683453234844,,
308,0.0262554456,5.02873675525188,0.0548683453234844,,
309,0.0264090464,5.02873675525188,0.0548683453234844,,
310,0.0265626472,4.77949054539204,0.0529386972193606,,
311,0.026716248,5.02873675525188,0.0548683453234844,,
312,0.0268698488,4.90411365032196,0.0548683453234844,,
313,0.0270234496,4.90411365032196,0.0539035212714225,,
314,0.0271770504,4.90411365032196,0.0539035212714225,,
315,0.0273306512,5.02873675525188,0.0548683453234844,,
316,0.027484252,5.02873675525188,0.0539035212714225,,
317,0.0276378528,5.02873675525188,0.0558331693755463,,
318,0.0277914536,5.02873675525188,0.0539035212714225,,
319,0.0279450544,5.02873675525188,0.0558331693755463,,
320,0.0280986552,4.90411365032196,0.0539035212714225,,
321,0.028252256,4.90411365032196,0.0548683453234844,,
322,0.0284058568,4.90411365032196,0.0548683453234844,,
323,0.0285594576,4.90411365032196,0.0558331693755463,,
324,0.0287130584,5.02873675525188,0.0567979934276082,,
325,0.0288666592,4.90411365032196,0.0558331693755463,,
326,0.02902026,5.02873675525188,0.0558331693755463,,
327,0.0291738608,4.90411365032196,0.0548683453234844,,
328,0.0293274616,5.02873675525188,0.0548683453234844,,
329,0.0294810624,5.02873675525188,0.0558331693755463,,
330,0.0296346632,5.02873675525188,0.05776281747967,,
331,0.029788264,4.90411365032196,0.0567979934276082,,
332,0.0299418648,5.02873675525188,0.0558331693755463,,
333,0.0300954656,4.90411365032196,0.0567979934276082,,
334,0.0302490664,5.02873675525188,0.0558331693755463,,
335,0.0304026672,4.90411365032196,0.0558331693755463,,
336,0.030556268,5.02873675525188,0.0548683453234844,,
337,0.0307098688,4.90411365032196,0.0548683453234844,,
338,0.0308634696,4.90411365032196,0.0567979934276082,,
339,0.0310170704,5.02873675525188,0.0558331693755463,,
340,0.0311706712,5.02873675525188,0.0567979934276082,,
341,0.031324272,5.02873675525188,0.0558331693755463,,
342,0.0314778728,5.02873675525188,0.0567979934276082,,
343,0.0316314736,4.90411365032196,0.0567979934276082,,
344,0.0317850744,4.90411365032196,0.0558331693755463,,
345,0.0319386752,5.02873675525188,0.0567979934276082,,
346,0.032092276,4.90411365032196,0.0567979934276082,,
347,0.0322458768,4.90411365032196,0.0558331693755463,,
348,0.0323994776,4.77949054539204,0.0558331693755463,,
349,0.0325530784,4.90411365032196,0.0558331693755463,,
350,0.0327066792,4.77949054539204,0.0567979934276082,,
351,0.03286028,4.90411365032196,0.0558331693755463,,
352,0.0330138808,4.90411365032196,0.0558331693755463,,
353,0.0331674816,4.90411365032196,0.05776281747967,,
354,0.0333210824,4.90411365032196,0.05776281747967,,
355,0.0334746832,4.90411365032196,0.0558331693755463,,
356,0.033628284,4.90411365032196,0.0558331693755463,,
357,0.0337818848,4.90411365032196,0.0558331693755463,,
358,0.0339354856,5.15335986018181,0.0567979934276082,,
359,0.0340890864,5.02873675525188,0.0567979934276082,,
360,0.0342426872,5.02873675525188,0.0567979934276082,,
361,0.034396288,5.02873675525188,0.0567979934276082,,
362,0.0345498888,4.77949054539204,0.0567979934276082,,
363,0.0347034896,5.02873675525188,0.05776281747967,,
364,0.0348570904,5.02873675525188,0.0567979934276082,,
365,0.0350106912,4.90411365032196,0.05776281747967,,
366,0.035164292,5.02873675525188,0.0567979934276082,,
367,0.0353178928,5.02873675525188,0.0587276415317319,,
368,0.0354714936,5.02873675525188,0.0558331693755463,,
369,0.0356250944,5.02873675525188,0.0567979934276082,,
370,0.0357786952,5.02873675525188,0.05776281747967,,
371,0.035932296,4.90411365032196,0.05776281747967,,
372,0.0360858968,4.90411365032196,0.0587276415317319,,
373,0.0362394976,4.90411365032196,0.05776281747967,,
374,0.0363930984,4.90411365032196,0.0567979934276082,,
375,0.0365466992,4.90411365032196,0.0567979934276082,,
376,0.0367003,4.90411365032196,0.05776281747967,,
377,0.0368539008,4.90411365032196,0.05776281747967,,
378,0.0370075016,4.90411365032196,0.05776281747967,,
379,0.0371611024,4.90411365032196,0.05776281747967,,
380,0.0373147032,5.02873675525188,0.05776281747967,,
381,0.037468304,4.90411365032196,0.0567979934276082,,
382,0.0376219048,5.02873675525188,0.05776281747967,,
383,0.0377755056,5.02873675525188,0.05776281747967,,
384,0.0379291064,5.15335986018181,0.0567979934276082,,
385,0.0380827072,4.90411365032196,0.0587276415317319,,
386,0.038236308,5.02873675525188,0.0558331693755463,,
387,0.0383899088,4.77949054539204,0.0567979934276082,,
388,0.0385435096,4.90411365032196,0.0587276415317319,,
389,0.0386971104,5.15335986018181,0.0567979934276082,,
390,0.0388507112,4.90411365032196,0.0567979934276082,,
391,0.039004312,5.02873675525188,0.0567979934276082,,
392,0.0391579128,5.02873675525188,0.0606572896358557,,
393,0.0393115136,4.90411365032196,0.0567979934276082,,
394,0.0394651144,5.02873675525188,0.0587276415317319,,
395,0.0396187152,4.90411365032196,0.0567979934276082,,
396,0.039772316,5.02873675525188,0.05776281747967,,
397,0.0399259168,4.90411365032196,0.05776281747967,,
398,0.0400795176,4.90411365032196,0.05776281747967,,
399,0.0402331184,4.77949054539204,0.05776281747967,,
400,0.0403867192,5.02873675525188,0.05776281747967,,
401,0.04054032,4.90411365032196,0.05776281747967,,
402,0.0406939208,5.02873675525188,0.05776281747967,,
403,0.0408475216,5.02873675525188,0.05776281747967,,
404,0.0410011224,5.02873675525188,0.05776281747967,,
405,0.0411547232,5.15335986018181,0.0567979934276082,,
406,0.041308324,5.02873675525188,0.05776281747967,,
407,0.0414619248,4.90411365032196,0.0587276415317319,,
408,0.0416155256,4.90411365032196,0.05776281747967,,
409,0.0417691264,4.90411365032196,0.0587276415317319,,
410,0.0419227272,5.02873675525188,0.0587276415317319,,
411,0.042076328,4.90411365032196,0.05776281747967,,
412,0.0422299288,4.90411365032196,0.0567979934276082,,
413,0.0423835296,5.02873675525188,0.05776281747967,,
414,0.0425371304,5.02873675525188,0.05776281747967,,
415,0.0426907312,4.90411365032196,0.0567979934276082,,
416,0.042844332,5.02873675525188,0.05776281747967,,
417,0.0429979328,4.90411365032196,0.0567979934276082,,
418,0.0431515336,4.90411365032196,0.0587276415317319,,
419,0.0433051344,4.90411365032196,0.05776281747967,,
420,0.0434587352,4.77949054539204,0.05776281747967,,
421,0.043612336,4.90411365032196,0.05776281747967,,
422,0.0437659368,5.02873675525188,0.0567979934276082,,
423,0.0439195376,4.90411365032196,0.0587276415317319,,
424,0.0440731384,4.90411365032196,0.05776281747967,,
425,0.0442267392,5.02873675525188,0.0587276415317319,,
426,0.04438034,4.90411365032196,0.0587276415317319,,
427,0.0445339408,4.90411365032196,0.0587276415317319,,
428,0.0446875416,4.90411365032196,0.05776281747967,,
429,0.0448411424,5.02873675525188,0.0587276415317319,,
430,0.0449947432,5.02873675525188,0.05776281747967,,
431,0.045148344,5.15335986018181,0.0587276415317319,,
432,0.0453019448,4.90411365032196,0.0587276415317319,,
433,0.0454555456,5.02873675525188,0.0567979934276082,,
434,0.0456091464,4.90411365032196,0.0587276415317319,,
435,0.0457627472,4.90411365032196,0.0587276415317319,,
436,0.045916348,5.02873675525188,0.05776281747967,,
437,0.0460699488,5.02873675525188,0.0567979934276082,,
438,0.0462235496,4.90411365032196,0.0596924655837938,,
439,0.0463771504,4.90411365032196,0.05776281747967,,
440,0.0465307512,4.90411365032196,0.0596924655837938,,
441,0.046684352,5.02873675525188,0.0596924655837938,,
442,0.0468379528,5.02873675525188,0.05776281747967,,
443,0.0469915536,5.02873675525188,0.05776281747967,,
444,0.0471451544,5.02873675525188,0.0596924655837938,,
445,0.0472987552,4.77949054539204,0.0587276415317319,,
446,0.047452356,5.02873675525188,0.0587276415317319,,
447,0.0476059568,4.90411365032196,0.05776281747967,,
448,0.0477595576,4.77949054539204,0.0587276415317319,,
449,0.0479131584,4.90411365032196,0.0587276415317319,,
450,0.0480667592,5.02873675525188,0.0587276415317319,,
451,0.04822036,4.90411365032196,0.05776281747967,,
452,0.0483739608,5.02873675525188,0.0587276415317319,,
453,0.0485275616,4.90411365032196,0.05776281747967,,
454,0.0486811624,5.02873675525188,0.0587276415317319,,
455,0.0488347632,5.02873675525188,0.0596924655837938,,
456,0.048988364,5.02873675525188,0.05776281747967,,
457,0.0491419648,5.02873675525188,0.0567979934276082,,
458,0.0492955656,4.90411365032196,0.05776281747967,,
459,0.0494491664,5.15335986018181,0.0587276415317319,,
460,0.0496027672,4.90411365032196,0.0587276415317319,,
