Address,USB0::0x0957::0x0E0B::MY51260980::0::INSTR
12890000,5.00568603456486E-06
12900000,5.13691520609427E-06
12910000,5.22029267813195E-06
12920000,7.11552547727479E-06
12930000,7.2071284193953E-06
12940000,6.99041811458301E-06
12950000,5.89418777963147E-06
12960000,4.82838458992774E-06
12970000,4.43100407210295E-06
12980000,4.69945689474116E-06
12990000,4.73496174890897E-06
13000000,6.43557541479822E-06
13010000,7.89651494415011E-06
13020000,9.34273884922732E-06
13030000,1.03895799838938E-05
13040000,1.07230716821505E-05
13050000,1.07102350739297E-05
13060000,1.01442074083025E-05
13070000,8.85184181242948E-06
13080000,6.79194226904656E-06
13090000,4.64632194052683E-06
13100000,3.12823885906255E-06
13110000,3.05478420159488E-06
13120000,7.01534600011655E-06
13130000,1.0020239642472E-05
13140000,1.24568923638435E-05
13150000,1.41028685902711E-05
13160000,1.48385215652524E-05
13170000,1.5000186067482E-05
13180000,1.49957568282844E-05
13190000,1.47297987496131E-05
13200000,1.39954800033593E-05
13210000,1.2690007679339E-05
13220000,1.12309944597655E-05
13230000,1.00449433375616E-05
13240000,9.04652551980689E-06
13250000,7.97156644694041E-06
13260000,7.12972723704297E-06
13270000,6.7671626311494E-06
13280000,7.33762180971098E-06
13290000,7.43543841963401E-06
13300000,1.00559163911385E-05
13310000,1.01624173112214E-05
13320000,9.67760570347309E-06
13330000,7.12785958967288E-06
13340000,5.17229045726708E-06
13350000,5.34956825504196E-06
13360000,8.66095433593728E-06
13370000,7.42124211683404E-06
13380000,8.64673074829625E-06
13390000,5.37065079697641E-06
13400000,4.64502545582945E-06
13410000,4.21047934651142E-06
13420000,2.71910721494351E-06
13430000,2.8463505259424E-06
13440000,7.24613437341759E-06
13450000,8.03143120720051E-06
13460000,8.03268358140485E-06
13470000,7.648323844478E-06
13480000,7.28783425074653E-06
13490000,6.73346403345931E-06
13500000,5.1820957196469E-06
13510000,3.14736098516732E-06
13520000,4.04862475988921E-06
13530000,4.16916282119928E-06
13540000,6.93826359565719E-06
13550000,7.97769280325156E-06
13560000,8.69193536345847E-06
13570000,9.01557723409496E-06
13580000,9.1385109044495E-06
13590000,9.13443909666967E-06
13600000,8.76565718499478E-06
13610000,7.35443836674676E-06
13620000,5.26732083017123E-06
13630000,4.18447325500892E-06
13640000,4.19205662183231E-06
13650000,3.99567397835199E-06
13660000,3.27710654346447E-06
13670000,2.83135591416794E-06
13680000,6.40227381154546E-06
13690000,1.00278812169563E-05
13700000,1.2683917702816E-05
13710000,1.31998094730079E-05
13720000,1.29267555166734E-05
13730000,1.06612269519246E-05
13740000,7.38712333259173E-06
13750000,4.60141609437414E-06
13760000,3.38450217896025E-06
13770000,3.44565023624455E-06
13780000,4.31522903454606E-06
13790000,4.16287093685241E-06
13800000,3.89687511415104E-06
13810000,3.98402517021168E-06
13820000,6.76719355396926E-06
13830000,7.72617840993917E-06
13840000,7.98978726379573E-06
13850000,7.97182383394102E-06
13860000,7.46693831388257E-06
13870000,6.51663503958844E-06
13880000,5.85040424994077E-06
13890000,5.9123649407411E-06
13900000,8.22294259705814E-06
13910000,8.72900545800803E-06
13920000,8.72642795002321E-06
13930000,8.20824971015099E-06
13940000,7.12062819729908E-06
13950000,6.64661683913437E-06
13960000,9.26223765418399E-06
13970000,1.09866496131872E-05
13980000,1.22711007861653E-05
13990000,1.31226670418982E-05
14000000,1.33016037580092E-05
14010000,1.32617196868523E-05
14020000,1.28223864521715E-05
14030000,1.23287982205511E-05
14040000,1.21137836686103E-05
14050000,1.19725500553614E-05
14060000,1.13261721708113E-05
14070000,9.74886097537819E-06
14080000,7.43087230148376E-06
14090000,5.96035079070134E-06
14100000,9.4928827820695E-06
14110000,1.13298947326257E-05
14120000,1.1564126907615E-05
14130000,1.12299121610704E-05
14140000,9.37530785449781E-06
14150000,7.51208153815242E-06
14160000,8.46129569254117E-06
14170000,8.56249243952334E-06
14180000,1.02579633676214E-05
14190000,1.04574428405613E-05
14200000,1.04480677691754E-05
14210000,1.01400046332856E-05
14220000,1.07414043668541E-05
14230000,1.26343256852124E-05
14240000,1.50384803419001E-05
14250000,1.72420623130165E-05
14260000,1.81633113243151E-05
14270000,1.81825471372576E-05
14280000,1.76597095560282E-05
14290000,1.5925968909869E-05
14300000,1.36936514536501E-05
14310000,1.14804161057691E-05
14320000,9.58011696639005E-06
14330000,7.88924080552533E-06
14340000,6.17288424109574E-06
14350000,4.53900611319114E-06
14360000,5.10102518092026E-06
14370000,5.21902848049649E-06
14380000,7.31124646335957E-06
14390000,7.48600814404199E-06
14400000,7.77643617766444E-06
14410000,8.32234672998311E-06
14420000,8.5302544903243E-06
14430000,8.49189382279292E-06
14440000,7.77310015109833E-06
14450000,6.29516716799117E-06
14460000,4.29548299507587E-06
14470000,2.28266480917227E-06
14480000,4.19590560341021E-06
14490000,6.28206362307537E-06
14500000,8.3340382843744E-06
14510000,9.46225100051379E-06
14520000,9.53230482991785E-06
14530000,9.09258596948348E-06
14540000,7.02404895491782E-06
14550000,4.15836802858394E-06
14560000,3.100780531895E-06
14570000,3.20127446684637E-06
14580000,6.09069047641242E-06
14590000,6.7011915234616E-06
14600000,6.70727922624792E-06
14610000,6.53404003969627E-06
14620000,6.83980670146411E-06
14630000,7.00751434123958E-06
14640000,7.00544524079305E-06
14650000,6.71554198561353E-06
14660000,5.97480675423867E-06
14670000,5.08428274770267E-06
14680000,4.2631768337742E-06
14690000,3.51654625774245E-06
14700000,3.60982176061952E-06
14710000,3.65354435416521E-06
14720000,4.03490275857621E-06
14730000,3.72181284546969E-06
14740000,2.9345342227316E-06
14750000,2.81224947684677E-06
14760000,3.51615403815231E-06
14770000,3.45119633493596E-06
14780000,2.53351618084707E-06
14790000,2.15363547795278E-06
14800000,4.50205652668956E-06
14810000,4.89922649649088E-06
14820000,4.88968225909048E-06
14830000,4.5313463488128E-06
14840000,4.71848761662841E-06
14850000,4.97284099765238E-06
14860000,4.97735891258344E-06
14870000,4.87292982143117E-06
14880000,4.90753018311807E-06
14890000,4.88178829982644E-06
14900000,4.14418855143595E-06
14910000,2.71277508545609E-06
14920000,4.34663525084034E-06
14930000,4.46058629677282E-06
14940000,4.70528266305337E-06
14950000,6.64131175653893E-06
14960000,8.4931152741774E-06
14970000,8.8067044998752E-06
14980000,8.68833103595534E-06
14990000,7.82946335675661E-06
15000000,6.94598065820173E-06
15010000,5.80759115109686E-06
15020000,4.34753064837423E-06
15030000,3.30088232658454E-06
15040000,2.84675456896366E-06
15050000,2.3386710381601E-06
15060000,3.85353632736951E-06
15070000,5.24467168361298E-06
15080000,6.02222371526295E-06
15090000,6.26716519036563E-06
15100000,6.27380222795182E-06
15110000,6.19226784692728E-06
15120000,6.09618427915848E-06
15130000,6.50160745863104E-06
15140000,6.59621218801476E-06
15150000,6.40943017060636E-06
15160000,5.03618366565206E-06
15170000,4.06760364057845E-06
15180000,9.32445072976407E-06
15190000,1.20996619443758E-05
15200000,1.34655356305302E-05
15210000,1.35346544993808E-05
15220000,1.3125708392181E-05
15230000,1.15904194899485E-05
15240000,9.39374513109215E-06
15250000,6.99518068358884E-06
15260000,6.12054873272427E-06
15270000,6.19188676864724E-06
15280000,8.00460293248761E-06
15290000,8.30639964988222E-06
15300000,8.30644512461731E-06
15310000,8.00232828623848E-06
15320000,7.26243752069422E-06
15330000,6.25857910563354E-06
15340000,5.31695422978373E-06
15350000,4.98845884067123E-06
15360000,6.92025150783593E-06
15370000,7.63110256229993E-06
15380000,7.64493233873509E-06
15390000,7.25398513168329E-06
15400000,6.56943666399457E-06
15410000,6.08616983299726E-06
15420000,4.86416411149548E-06
15430000,3.08970493279048E-06
15440000,6.81416122461087E-06
15450000,8.65797846927308E-06
15460000,8.85027475305833E-06
15470000,8.4827515820507E-06
15480000,6.71459702061838E-06
15490000,5.15282772539649E-06
15500000,4.39472114521777E-06
15510000,3.62832565770077E-06
15520000,2.63287392954226E-06
15530000,2.64241066361137E-06
15540000,5.37302412340068E-06
15550000,6.74015700496966E-06
15560000,7.74291584093589E-06
15570000,8.70164330990519E-06
15580000,9.36588730837684E-06
15590000,9.51361107581761E-06
15600000,9.43102259043371E-06
15610000,8.48851686896523E-06
15620000,6.36402273812564E-06
15630000,4.13030738855014E-06
15640000,4.32163824370946E-06
15650000,4.3667509999068E-06
15660000,4.55805138699361E-06
15670000,3.86994770451565E-06
15680000,3.34305627802678E-06
15690000,3.40909173246473E-06
15700000,5.64102720090887E-06
15710000,6.45108730168431E-06
15720000,7.08384686731733E-06
15730000,7.89775185694452E-06
15740000,8.84233577380655E-06
15750000,9.1812398750335E-06
15760000,9.17576835490763E-06
15770000,8.75117984833196E-06
15780000,8.04303908807924E-06
15790000,7.84237363404827E-06
15800000,8.08315326139564E-06
15810000,8.2366232163622E-06
15820000,8.23914706415962E-06
15830000,8.10520396044012E-06
15840000,7.7173735917313E-06
15850000,7.30731790099526E-06
15860000,7.46961586628458E-06
15870000,7.66543871577596E-06
15880000,7.65741424402222E-06
15890000,7.11869915903662E-06
15900000,5.77908213017508E-06
15910000,4.39704444943345E-06
15920000,3.97671419705148E-06
15930000,3.99592454414233E-06
15940000,3.74791807189467E-06
15950000,2.6184923171968E-06
15960000,5.08410084876232E-06
15970000,7.59813156037126E-06
15980000,9.59905446507037E-06
15990000,1.07196692624711E-05
16000000,1.08740150608355E-05
16010000,1.07585583464243E-05
16020000,9.7844122137758E-06
16030000,8.31356373964809E-06
16040000,6.68041138851549E-06
16050000,5.90878516959492E-06
16060000,7.96362473920453E-06
16070000,8.87594160303706E-06
16080000,8.91613581188722E-06
16090000,8.48056879476644E-06
16100000,6.62160618958296E-06
16110000,4.18457102568937E-06
16120000,3.79823950424907E-06
16130000,3.83154338123859E-06
16140000,3.97002759200404E-06
16150000,3.76247771782801E-06
16160000,3.67302527592983E-06
16170000,3.47315699400497E-06
16180000,2.86144086203421E-06
16190000,2.0964741906937E-06
16200000,2.53627763413533E-06
16210000,2.62557591668156E-06
16220000,6.27487315796316E-06
16230000,8.7665930550429E-06
16240000,1.05817662188201E-05
16250000,1.09493912532344E-05
16260000,1.0790849046316E-05
16270000,9.01688963494962E-06
16280000,6.38169649391784E-06
16290000,5.75084641241119E-06
16300000,8.55716552905506E-06
16310000,8.98729922482744E-06
16320000,8.94150161911966E-06
16330000,8.1945063357125E-06
16340000,8.64143567014253E-06
16350000,8.74478610057849E-06
16360000,1.03916008811211E-05
16370000,1.03900956673897E-05
16380000,9.91080833045999E-06
16390000,8.94992354005808E-06
16400000,7.68964127928484E-06
16410000,6.33528907201253E-06
16420000,5.13613849761896E-06
16430000,4.19161551690195E-06
16440000,3.34295850734634E-06
16450000,3.09610913973302E-06
16460000,5.6988574215211E-06
16470000,7.26926327843103E-06
16480000,8.31689249025658E-06
16490000,8.57998111314373E-06
16500000,8.53882829687791E-06
16510000,7.7633339969907E-06
16520000,6.13774454905069E-06
16530000,3.98524889533292E-06
16540000,2.65984908764949E-06
16550000,2.73245541393408E-06
16560000,4.16301236327854E-06
16570000,3.64085281034932E-06
16580000,4.16180637330399E-06
16590000,2.54945098276949E-06
16600000,5.17854596182588E-06
16610000,7.79536094341893E-06
16620000,9.64299579209182E-06
16630000,1.04621758509893E-05
16640000,1.05570861705928E-05
16650000,1.04638656921452E-05
16660000,9.64756327448413E-06
16670000,7.85801876190817E-06
16680000,5.32251306140097E-06
16690000,3.84717577617266E-06
16700000,3.3747685392882E-06
16710000,2.52861423177819E-06
16720000,5.28195505467011E-06
16730000,5.47039189768839E-06
16740000,8.01591704657767E-06
16750000,1.67215821420541E-05
16760000,3.01916552416515E-05
16770000,4.8630954552209E-05
16780000,7.62509007472545E-05
16790000,0.000112559151602909
16800000,0.000158276248839684
16810000,0.000212357917916961
16820000,0.000288498384179547
16830000,0.000386610365239903
16840000,0.000509662728291005
16850000,0.000645042688120157
16860000,0.000778485380578786
16870000,0.000912787276320159
16880000,0.00104119896423072
16890000,0.00115734140854329
16900000,0.00124437664635479
16910000,0.00130535452626646
16920000,0.00133194040972739
16930000,0.00133274937979877
16940000,0.00131939235143363
16950000,0.00126879417803138
16960000,0.00118540145922452
16970000,0.00108131603337824
16980000,0.000948395172599703
16990000,0.000810202618595213
17000000,0.000674569862894714
17010000,0.000547957024537027
17020000,0.000427586055593565
17030000,0.000328280584653839
17040000,0.000246526527917013
17050000,0.000176963570993394
17060000,0.000124157872051001
17070000,8.71617448865436E-05
17080000,5.98424157942645E-05
17090000,3.64878906111699E-05
17100000,2.02576575247804E-05
17110000,1.32865679915994E-05
17120000,1.35184809550992E-05
17130000,1.36534354169271E-05
17140000,1.45439371408429E-05
17150000,1.43873494380387E-05
17160000,1.37526030812296E-05
17170000,1.20784034152166E-05
17180000,9.94957554212306E-06
17190000,8.18240459921071E-06
17200000,7.33924616724835E-06
17210000,7.1153513090394E-06
17220000,6.59490115140215E-06
17230000,5.65347090741852E-06
17240000,4.86542194266804E-06
17250000,4.54085375167779E-06
17260000,4.5689707803831E-06
17270000,4.54705605079653E-06
17280000,4.26227825300884E-06
17290000,3.9887304410513E-06
17300000,4.72564852316282E-06
17310000,4.79657546748058E-06
17320000,6.22135894445819E-06
17330000,6.28819407211267E-06
17340000,6.08536902291235E-06
17350000,5.15427473146701E-06
17360000,5.3469966587727E-06
17370000,5.43214991921559E-06
17380000,6.38751726000919E-06
17390000,6.17777004663367E-06
17400000,5.18864590048906E-06
17410000,4.62397474620957E-06
17420000,6.34647585684434E-06
17430000,6.97107134328689E-06
17440000,6.97110999681172E-06
17450000,6.22929974269937E-06
17460000,4.55849385616602E-06
17470000,3.43512374456623E-06
17480000,3.01195450447267E-06
17490000,2.63813558376569E-06
17500000,5.66794324186048E-06
17510000,7.64477499615168E-06
17520000,8.95823541213758E-06
17530000,9.70609562500613E-06
17540000,9.96654489426874E-06
17550000,9.95162008621264E-06
17560000,9.38889297685819E-06
17570000,8.45822796691209E-06
17580000,7.67503024690086E-06
17590000,7.25630070519401E-06
17600000,6.86248040437931E-06
17610000,6.11013138041017E-06
17620000,4.83652820548741E-06
17630000,3.69265103472571E-06
17640000,6.21404615230858E-06
17650000,8.22893616714282E-06
17660000,9.50165758695221E-06
17670000,9.95977097772993E-06
17680000,9.98082305159187E-06
17690000,9.86445775197353E-06
17700000,9.3164635472931E-06
17710000,8.28510292194551E-06
17720000,7.39790175430244E-06
17730000,7.46501427784096E-06
17740000,9.07461890164996E-06
17750000,9.07057528820587E-06
17760000,8.18376429378986E-06
17770000,5.96536074226606E-06
17780000,3.6835272112512E-06
17790000,3.27870725413959E-06
17800000,3.28168607666157E-06
17810000,2.85113674181048E-06
17820000,2.21647019316151E-06
17830000,2.29796273742977E-06
17840000,5.29558656126028E-06
17850000,7.45877696317621E-06
17860000,9.91149954643333E-06
17870000,1.17975341709098E-05
17880000,1.28170831885654E-05
17890000,1.29469826788409E-05
17900000,1.2796035662177E-05
17910000,1.17340814540512E-05
17920000,9.88056854112074E-06
17930000,7.44341650715796E-06
17940000,5.43223495697021E-06
17950000,5.37941014044918E-06
17960000,8.7763392002671E-06
17970000,1.0391512660135E-05
17980000,1.11059580376605E-05
17990000,1.11160479718819E-05
18000000,1.06192346720491E-05
18010000,8.86548241396667E-06
18020000,6.01394367549801E-06
18030000,3.16382556775352E-06
18040000,3.72249564861704E-06
18050000,3.82065900339512E-06
18060000,6.94315667715273E-06
18070000,8.78347873367602E-06
18080000,9.73977876128629E-06
18090000,9.822224456002E-06
18100000,9.54983715928392E-06
18110000,8.37592233438045E-06
18120000,6.78133164910832E-06
18130000,5.59705085834139E-06
18140000,5.08490211359458E-06
18150000,5.32445665157866E-06
18160000,5.37680125489715E-06
18170000,5.30532815901097E-06
18180000,4.75434580948786E-06
18190000,3.91403318644734E-06
18200000,3.4143604352721E-06
18210000,3.43601868735277E-06
18220000,3.27357588503219E-06
18230000,2.35057041209075E-06
18240000,1.91340723176836E-06
18250000,1.97690542336204E-06
18260000,4.53588972959551E-06
18270000,5.76150478082127E-06
18280000,6.01933788857423E-06
18290000,5.92237256569206E-06
18300000,4.89766716782469E-06
18310000,3.67907318832295E-06
18320000,5.23678727404331E-06
18330000,5.3821645451535E-06
18340000,8.74392662808532E-06
18350000,9.75737020780798E-06
18360000,1.02308904388337E-05
18370000,1.02463482107851E-05
18380000,9.94124275166541E-06
18390000,8.86735415406292E-06
18400000,7.59581280362909E-06
18410000,7.39739834898501E-06
18420000,9.14382962946547E-06
18430000,1.00891556940041E-05
18440000,1.1206137969566E-05
18450000,1.26354261738015E-05
18460000,1.40956635732437E-05
18470000,1.44608447953942E-05
18480000,1.43008492159424E-05
18490000,1.20981740110437E-05
18500000,8.07217838882934E-06
18510000,6.95639255354763E-06
18520000,1.21549237519503E-05
18530000,1.32650848172489E-05
18540000,1.32871255118516E-05
18550000,1.30632561194943E-05
18560000,1.26096147141652E-05
18570000,1.18021207526908E-05
18580000,1.0326460142096E-05
18590000,8.60810177982785E-06
18600000,7.89489513408626E-06
18610000,7.99653116700938E-06
18620000,1.16175006041885E-05
18630000,1.27072162285913E-05
18640000,1.27321600302821E-05
18650000,1.20411496027373E-05
18660000,1.00934812508058E-05
18670000,8.05595755082322E-06
18680000,7.69706730352482E-06
18690000,7.79381116444711E-06
18700000,1.02961266748025E-05
18710000,1.0477418982191E-05
18720000,1.02730355138192E-05
18730000,9.11107690626523E-06
18740000,7.70659244153649E-06
18750000,7.30479678168194E-06
18760000,7.49179025660851E-06
18770000,7.44800991014927E-06
18780000,6.34172420177492E-06
18790000,4.05316768592456E-06
18800000,3.86852480005473E-06
18810000,3.92895026379847E-06
18820000,4.67658037450747E-06
18830000,4.88953810418025E-06
18840000,4.90429738420062E-06
18850000,4.77834510093089E-06
18860000,4.87273200633354E-06
18870000,5.61031174584059E-06
18880000,6.05403874942567E-06
18890000,6.58713315715431E-06
18900000,8.46320381242549E-06
18910000,1.17229519673856E-05
18920000,1.53591754497029E-05
18930000,1.84642394742696E-05
18940000,2.0266170395189E-05
18950000,2.06571639864706E-05
18960000,2.05519008886768E-05
18970000,1.91751296370057E-05
18980000,1.66744430316612E-05
18990000,1.35325262817787E-05
19000000,1.0900341294473E-05
19010000,9.06737113837153E-06
19020000,7.67655001254752E-06
19030000,6.49124649498845E-06
19040000,5.38266749572358E-06
19050000,4.38620554632507E-06
19060000,3.41907571055344E-06
19070000,2.5648969312897E-06
19080000,2.05732044378237E-06
19090000,2.03854051505914E-06
19100000,2.98039753943158E-06
19110000,3.92665060644504E-06
19120000,5.27390466231736E-06
19130000,6.88486352373729E-06
